source_id,raison_sociale,pays_declare_brut,pays_declare_normalise,numero_tva_brut,numero_tva_nettoye,structure_reason,human_review_reason
8771,Baltic Services AB,PT,PT,108596516,108596516,format_invalide,Numero nettoye non conforme au format attendu pour le pays
8778,Alpine Logistics AB,IT,IT,IT7606043996,IT7606043996,format_invalide,Numero nettoye non conforme au format attendu pour le pays
8792,Cobalt Logistics BV,NL,NL,-,,numero_tva_absent,Numero TVA absent
8793,Lusitania Industries Lda,XX,XX,XX79076597,XX79076597,pays_hors_referentiel_ue,Code pays absent du referentiel UE local
8797,Textil Foods BV,PL,PL,-,,numero_tva_absent,Numero TVA absent
8803,Solaris Consulting Sp. z o.o.,PT,PT,114524165,114524165,format_invalide,Numero nettoye non conforme au format attendu pour le pays
8804,Meridian Trading SARL,UK,UK,UK9237571180,UK9237571180,pays_hors_perimetre_vies,Pays present dans le fichier mais hors Union europeenne
8807,Vela Materials Oy,ZZ,ZZ,ZZ35525629,ZZ35525629,pays_hors_referentiel_ue,Code pays absent du referentiel UE local
8809,Lusitania Industries AB,BE,BE,BE150098809,BE150098809,format_invalide,Numero nettoye non conforme au format attendu pour le pays
8810,Solaris Materials AB,LU,LU,LU406245494,LU406245494,format_invalide,Numero nettoye non conforme au format attendu pour le pays
8815,Corvus Foods BV,BE,BE,1917192627,1917192627,format_invalide,Numero nettoye non conforme au format attendu pour le pays
8816,Textil Distribution BV,PL,PL,PL808081526K,PL808081526K,format_invalide,Numero nettoye non conforme au format attendu pour le pays
8820,Lusitania Transports GmbH,FI,FI,FI480867985,FI480867985,format_invalide,Numero nettoye non conforme au format attendu pour le pays
8832,Ardent Distribution SA,LU,LU,79 4255 19,79425519,format_invalide,Numero nettoye non conforme au format attendu pour le pays
8833,Textil Materials SA,LU,LU,-,,numero_tva_absent,Numero TVA absent
8837,Azur Consulting Oy,BE,BE,BE148235360,BE148235360,format_invalide,Numero nettoye non conforme au format attendu pour le pays
8840,Corvus Transports NV,SE,SE,SE40041273480O,SE40041273480O,format_invalide,Numero nettoye non conforme au format attendu pour le pays
8841,Azur Consulting SAS,IT,IT,83732537473,83732537473,format_invalide,Numero nettoye non conforme au format attendu pour le pays
8843,Orion Foods Oy,LU,LU,73381510,73381510,format_invalide,Numero nettoye non conforme au format attendu pour le pays
8844,Papyrus Transports NV,PT,PT,785115200,785115200,format_invalide,Numero nettoye non conforme au format attendu pour le pays
8847,Cobalt Trading Lda,IT,IT,IT1855655749,IT1855655749,format_invalide,Numero nettoye non conforme au format attendu pour le pays
8852,Cobalt Foods SAS,FI,FI,FI24J77884,FI24J77884,format_invalide,Numero nettoye non conforme au format attendu pour le pays
8853,Granit Trading A/S,IT,IT,IT4139369870O,IT4139369870O,format_invalide,Numero nettoye non conforme au format attendu pour le pays
8854,Nord Logistics AB,GB,GB,GB64343521,GB64343521,pays_hors_perimetre_vies,Pays present dans le fichier mais hors Union europeenne
8858,Orion Materials AB,XX,XX,XX52276918685,XX52276918685,pays_hors_referentiel_ue,Code pays absent du referentiel UE local
8860,Nord Industries SARL,NL,NL,217542980B47,217542980B47,format_invalide,Numero nettoye non conforme au format attendu pour le pays
8873,Atlantic Consulting SpA,FR,FR,FR1096951234,FR1096951234,format_invalide,Numero nettoye non conforme au format attendu pour le pays
8877,Orion Services SpA,DK,DK,DK0525265J,DK0525265J,format_invalide,Numero nettoye non conforme au format attendu pour le pays
8879,Solaris Technologies SAS,DK,DK,DK63989J45,DK63989J45,format_invalide,Numero nettoye non conforme au format attendu pour le pays
8881,Nord Logistics SA,GB,GB,GB1743774047,GB1743774047,pays_hors_perimetre_vies,Pays present dans le fichier mais hors Union europeenne
8884,Vertex Transports SpA,XX,XX,XX3653869147,XX3653869147,pays_hors_referentiel_ue,Code pays absent du referentiel UE local
8892,Delta Materials A/S,SE,SE,,,numero_tva_absent,Numero TVA absent
8894,Solaris Trading Lda,FR,FR,FR0388497202,FR0388497202,format_invalide,Numero nettoye non conforme au format attendu pour le pays
8906,Lusitania Logistics Oy,PL,PL,PL135642046,PL135642046,format_invalide,Numero nettoye non conforme au format attendu pour le pays
8921,Batavia Technologies Lda,IT,IT,IT48545507O46,IT48545507O46,format_invalide,Numero nettoye non conforme au format attendu pour le pays
8944,Batavia Technologies NV,PT,PT,-,,numero_tva_absent,Numero TVA absent
8947,Batavia Consulting BV,NL,NL,NL887811966O95,NL887811966O95,format_invalide,Numero nettoye non conforme au format attendu pour le pays
8953,Vertex Logistics NV,FR,FR,84922734349,84922734349,format_invalide,Numero nettoye non conforme au format attendu pour le pays
8955,Kappa Industries SpA,IT,IT,83173935947,83173935947,format_invalide,Numero nettoye non conforme au format attendu pour le pays
8964,Atlantic Logistics SAS,XX,XX,XX33819566005,XX33819566005,pays_hors_referentiel_ue,Code pays absent du referentiel UE local
8969,Papyrus Technologies BV,BE,BE, ,,numero_tva_absent,Numero TVA absent
8970,Cobalt Distribution SA,ZZ,ZZ,ZZ69879354,ZZ69879354,pays_hors_referentiel_ue,Code pays absent du referentiel UE local
8985,Orion Consulting BV,BE,BE,BE02539942031,BE02539942031,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9000,Kappa Materials SAS,PL,PL,N/A,NA,numero_tva_absent,Numero TVA absent
9006,Hanse Transports GmbH,PT,PT,757548172,757548172,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9015,Kappa Materials SAS,NL,NL,  253360018B13 ,253360018B13,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9018,Papyrus Materials BV,LU,LU,LU8668781,LU8668781,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9019,Cobalt Trading Sp. z o.o.,UK,UK,UK113821611,UK113821611,pays_hors_perimetre_vies,Pays present dans le fichier mais hors Union europeenne
9024,Cobalt Services SARL,SE,SE,SE3830K4203201,SE3830K4203201,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9026,Vertex Services BV,BE,BE,BE09328572M5,BE09328572M5,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9028,Cobalt Trading SpA,PT,PT,,,numero_tva_absent,Numero TVA absent
9031,Global Industries Sp. z o.o.,DK,DK,16881910,16881910,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9032,Hanse Technologies A/S,BE,BE,BE08648352710,BE08648352710,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9035,Orion Logistics SARL,GB,GB,GB962408298,GB962408298,pays_hors_perimetre_vies,Pays present dans le fichier mais hors Union europeenne
9041,Ardent Materials GmbH,FI,FI,24956728,24956728,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9042,Papyrus Transports AB,SE,SE,SE7141525357013,SE7141525357013,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9043,Baltic Logistics BV,DK,DK,19590739,19590739,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9044,Papyrus Trading Lda,NL,NL,,,numero_tva_absent,Numero TVA absent
9047,Kappa Distribution SpA,PL,PL,3677870794,3677870794,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9049,Metallo Distribution SA,ZZ,ZZ,ZZ930766032,ZZ930766032,pays_hors_referentiel_ue,Code pays absent du referentiel UE local
9055,Baltic Trading AB,SE,SE,712109896101,712109896101,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9057,Granit Logistics SA,QQ,QQ,QQ19312119,QQ19312119,pays_hors_referentiel_ue,Code pays absent du referentiel UE local
9061,Solaris Consulting NV,SE,SE,SE766932O82601,SE766932O82601,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9066,Cobalt Logistics A/S,NL,NL,NL138880773B482,NL138880773B482,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9069,Meridian Logistics SpA,XX,XX,XX51744369763,XX51744369763,pays_hors_referentiel_ue,Code pays absent du referentiel UE local
9072,Baltic Distribution SAS,PT,PT,-,,numero_tva_absent,Numero TVA absent
9075,Prima Technologies SA,QQ,QQ,QQ44543541,QQ44543541,pays_hors_referentiel_ue,Code pays absent du referentiel UE local
9076,Vertex Trading SA,SE,SE,254768032801,254768032801,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9080,Meridian Foods GmbH,GB,GB,GB4437392019,GB4437392019,pays_hors_perimetre_vies,Pays present dans le fichier mais hors Union europeenne
9083,Verso Technologies BV,PL,PL,N/A,NA,numero_tva_absent,Numero TVA absent
9098,Baltic Foods BV,FR,FR,FR719814553641,FR719814553641,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9100,Ardent Industries SAS,IT,IT,08538180715,08538180715,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9102,Vertex Materials GmbH,NL,NL,NL245691820B7,NL245691820B7,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9108,Metallo Distribution Sp. z o.o.,DK,DK,,,numero_tva_absent,Numero TVA absent
9111,Verso Logistics BV,PT,PT,N/A,NA,numero_tva_absent,Numero TVA absent
9113,Fabrica Technologies SAS,XX,XX,XX12513905,XX12513905,pays_hors_referentiel_ue,Code pays absent du referentiel UE local
9116,Corvus Foods SARL,FI,FI,24234418,24234418,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9119,Ardent Foods NV,PL,PL,PL17732282O5,PL17732282O5,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9126,Vela Consulting SA,NL,NL,NL461404J17B07,NL461404J17B07,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9127,Global Materials A/S,BE,BE,0412434201,0412434201,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9128,Lumen Trading GmbH,LU,LU,99465277,99465277,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9129,Lumen Services Lda,PT,PT,PT6203540207,PT6203540207,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9130,Prima Foods A/S,BE,BE,0112496541,0112496541,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9134,Atlantic Industries NV,PL,PL,PL21886631736,PL21886631736,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9143,Hanse Logistics BV,PT,PT,PT96048H764,PT96048H764,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9151,Papyrus Trading Oy,DK,DK,87470784,87470784,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9153,Lumen Services Sp. z o.o.,PL,PL,null,NULL,numero_tva_absent,Numero TVA absent
9158,Hanse Transports GmbH,PT,PT,757548172,757548172,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9164,Vela Industries SAS,PT,PT,PT15712320,PT15712320,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9175,Verso Industries GmbH,LU,LU,LUJ6535765,LUJ6535765,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9176,Vela Materials SAS,FR,FR,53694655361,53694655361,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9177,Delta Trading Sp. z o.o.,BE,BE,BE08076997962,BE08076997962,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9181,Fabrica Industries SA,LU,LU,47520938,47520938,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9184,Vela Materials Lda,DK,DK,,,numero_tva_absent,Numero TVA absent
9190,Delta Distribution SAS,ZZ,ZZ,ZZ18221713185,ZZ18221713185,pays_hors_referentiel_ue,Code pays absent du referentiel UE local
9192,Textil Services A/S,LU,LU,92278836,92278836,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9198,Cobalt Consulting AB,FI,FI,-,,numero_tva_absent,Numero TVA absent
9199,Atlantic Industries AB,BE,BE,BE171237029H,BE171237029H,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9200,Orion Materials SpA,BE,BE,0339918682,0339918682,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9205,Global Distribution Sp. z o.o.,QQ,QQ,QQ310743667B47,QQ310743667B47,pays_hors_referentiel_ue,Code pays absent du referentiel UE local
9206,Metallo Distribution SARL,FI,FI,null,NULL,numero_tva_absent,Numero TVA absent
9209,Ardent Services Oy,IT,IT,IT24G15324047,IT24G15324047,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9211,Global Consulting SARL,IT,IT,IT91O49072614,IT91O49072614,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9213,Prima Logistics Oy,XX,XX,XX201142501001,XX201142501001,pays_hors_referentiel_ue,Code pays absent du referentiel UE local
9216,Hanse Technologies BV,DK,DK,DK66K35679,DK66K35679,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9218,Vela Foods SAS,DK,DK,41257717,41257717,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9223,Fabrica Consulting SA,PT,PT,PT24512082,PT24512082,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9226,Metallo Services A/S,ZZ,ZZ,ZZ656677825101,ZZ656677825101,pays_hors_referentiel_ue,Code pays absent du referentiel UE local
9228,Batavia Foods SpA,FI,FI,FI5534623,FI5534623,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9242,Vela Distribution SpA,NL,NL,164876285B76,164876285B76,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9243,Textil Consulting NV,FR,FR,FR1452098111K,FR1452098111K,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9249,Textil Services BV,ZZ,ZZ,ZZ562839208,ZZ562839208,pays_hors_referentiel_ue,Code pays absent du referentiel UE local
9252,Global Consulting Sp. z o.o.,FI,FI,FI2430603,FI2430603,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9254,Lumen Logistics GmbH,DK,DK,DK9032744,DK9032744,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9258,Verso Technologies BV,BE,BE, ,,numero_tva_absent,Numero TVA absent
9267,Lumen Materials NV,NL,NL,NL618486549B191,NL618486549B191,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9271,Vela Industries A/S,LU,LU,89528938,89528938,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9273,Lusitania Foods BV,PT,PT,PT8910358008,PT8910358008,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9274,Vertex Technologies Oy,FR,FR,FR521265297M8,FR521265297M8,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9275,Batavia Foods SAS,GB,GB,GB215292672701,GB215292672701,pays_hors_perimetre_vies,Pays present dans le fichier mais hors Union europeenne
9283,Papyrus Services GmbH,SE,SE,  486602710701 ,486602710701,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9291,Orion Trading BV,PT,PT,N/A,NA,numero_tva_absent,Numero TVA absent
9294,Batavia Technologies Lda,PT,PT,272739413,272739413,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9297,Granit Industries SA,NL,NL,NL520778728B605,NL520778728B605,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9299,Vertex Trading GmbH,PL,PL,-,,numero_tva_absent,Numero TVA absent
9305,Kappa Logistics BV,BE,BE,1982877859,1982877859,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9306,Granit Transports AB,NL,NL,NL983102867B829,NL983102867B829,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9309,Orion Materials SpA,FR,FR,49135372307,49135372307,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9312,Lusitania Industries A/S,QQ,QQ,QQ52339135552,QQ52339135552,pays_hors_referentiel_ue,Code pays absent du referentiel UE local
9313,Vela Trading Oy,LU,LU,LU3960498,LU3960498,format_invalide,Numero nettoye non conforme au format attendu pour le pays
9315,Meridian Services Oy,ZZ,ZZ,ZZ58728159,ZZ58728159,pays_hors_referentiel_ue,Code pays absent du referentiel UE local
9316,Solaris Foods BV,NL,NL,NL396549068B641,NL396549068B641,format_invalide,Numero nettoye non conforme au format attendu pour le pays
