source_id,raison_sociale,pays_declare_brut,pays_declare_normalise,numero_tva_brut,numero_tva_nettoye,structure_verdict,structure_reason,final_verdict,final_origin,checked_at,freshness_days,needs_human_review,needs_vies_verification,review_reason
8823,Solaris Services SARL,IT,IT,IT28130688607,IT28130688607,valid,ok_structure,indetermine,pending_vies,,,,True,
8824,Solaris Services Oy,BE,BE,BE1763177710,BE1763177710,valid,ok_structure,indetermine,pending_vies,,,,True,
8825,Batavia Materials Sp. z o.o.,LU,LU,  LU62753383 ,LU62753383,valid,ok_structure,indetermine,pending_vies,,,,True,
8826,Metallo Materials A/S,LU,LU,LU61897022,LU61897022,valid,ok_structure,indetermine,pending_vies,,,,True,
8827,Batavia Materials AB,PL,PL,PL9431184731,PL9431184731,valid,ok_structure,indetermine,pending_vies,,,,True,
8828,Hanse Industries BV,FI,FI,FI57203730,FI57203730,valid,ok_structure,indetermine,pending_vies,,,,True,
8829,Lusitania Technologies Sp. z o.o.,FR,FR,FR73407043610,FR73407043610,valid,ok_structure,indetermine,pending_vies,,,,True,
8830,Delta Foods Sp. z o.o.,BE,BE,BE1580254387,BE1580254387,valid,ok_structure,indetermine,pending_vies,,,,True,
8831,Granit Distribution BV,PT,PT,PT-956883761,PT956883761,valid,ok_structure,indetermine,pending_vies,,,,True,
8832,Ardent Distribution SA,LU,LU,79 4255 19,79425519,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
8833,Textil Materials SA,LU,LU,-,,review,numero_tva_absent,indetermine,structural_reject,,,True,False,Numéro TVA absent
8834,Cobalt Foods SAS,LU,LU,LU26863028,LU26863028,valid,ok_structure,indetermine,pending_vies,,,,True,
8835,Atlantic Logistics SARL,BE,BE,BE1322340919,BE1322340919,valid,ok_structure,indetermine,pending_vies,,,,True,
8836,Corvus Industries SAS,FR,FR,  FR54258105180 ,FR54258105180,valid,ok_structure,indetermine,pending_vies,,,,True,
8837,Azur Consulting Oy,BE,BE,BE148235360,BE148235360,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
8838,Cobalt Logistics NV,PL,PL,PL4112702146,PL4112702146,valid,ok_structure,indetermine,pending_vies,,,,True,
8839,Hanse Trading SARL,BE,BE,BE1971897848,BE1971897848,valid,ok_structure,indetermine,pending_vies,,,,True,
8840,Corvus Transports NV,SE,SE,SE40041273480O,SE40041273480O,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
8841,Azur Consulting SAS,IT,IT,83732537473,83732537473,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
8842,Meridian Services SAS,DK,DK,DK26820456,DK26820456,valid,ok_structure,indetermine,pending_vies,,,,True,
8843,Orion Foods Oy,LU,LU,73381510,73381510,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
8844,Papyrus Transports NV,PT,PT,785115200,785115200,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
8845,Kappa Trading GmbH,FR,FR,FR84788209317,FR84788209317,valid,ok_structure,indetermine,pending_vies,,,,True,
8846,Azur Industries SpA,FI,FI,  FI36906939 ,FI36906939,valid,ok_structure,indetermine,pending_vies,,,,True,
8847,Cobalt Trading Lda,IT,IT,IT1855655749,IT1855655749,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
8848,Ardent Services SpA,NL,NL,NL455155549B27,NL455155549B27,valid,ok_structure,indetermine,pending_vies,,,,True,
8849,Cobalt Industries Oy,PT,PT,PT357650824,PT357650824,valid,ok_structure,indetermine,pending_vies,,,,True,
8850,Corvus Logistics SARL,SE,SE,se492780281101,SE492780281101,valid,ok_structure,indetermine,pending_vies,,,,True,
8851,Delta Distribution SARL,FI,FI,FI80559022,FI80559022,valid,ok_structure,indetermine,pending_vies,,,,True,
8852,Cobalt Foods SAS,FI,FI,FI24J77884,FI24J77884,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
8853,Granit Trading A/S,IT,IT,IT4139369870O,IT4139369870O,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
8854,Nord Logistics AB,GB,GB,GB64343521,GB64343521,review,pays_hors_perimetre_vies,indetermine,structural_reject,,,True,False,Pays présent dans le fichier mais hors Union européenne
8855,Metallo Logistics SpA,FR,FR,fr68474874997,FR68474874997,valid,ok_structure,indetermine,pending_vies,,,,True,
8856,Lusitania Trading SA,NL,NL,NL902477249B27,NL902477249B27,valid,ok_structure,indetermine,pending_vies,,,,True,
8857,Cobalt Logistics NV,DK,DK,DK66175928,DK66175928,valid,ok_structure,indetermine,pending_vies,,,,True,
8858,Orion Materials AB,XX,XX,XX52276918685,XX52276918685,review,pays_hors_referentiel_ue,indetermine,structural_reject,,,True,False,Code pays absent du référentiel UE local
8859,Ardent Technologies Sp. z o.o.,IT,IT,IT60207564992,IT60207564992,valid,ok_structure,indetermine,pending_vies,,,,True,
8860,Nord Industries SARL,NL,NL,217542980B47,217542980B47,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
8861,Orion Foods NV,PT,PT,PT211732168,PT211732168,valid,ok_structure,indetermine,pending_vies,,,,True,
8862,Papyrus Industries Lda,PT,PT,PT770317304,PT770317304,valid,ok_structure,indetermine,pending_vies,,,,True,
8863,Alpine Distribution SARL,IT,IT,IT55552784914,IT55552784914,valid,ok_structure,indetermine,pending_vies,,,,True,
8864,Vertex Technologies Oy,BE,BE,BE-0927513802,BE0927513802,valid,ok_structure,indetermine,pending_vies,,,,True,
8865,Papyrus Materials Oy,BE,BE,BE1877575946,BE1877575946,valid,ok_structure,indetermine,pending_vies,,,,True,
8866,Global Foods SA,LU,LU,LU31271255,LU31271255,valid,ok_structure,indetermine,pending_vies,,,,True,
8867,Corvus Logistics Oy,NL,NL,NL673556918B87,NL673556918B87,valid,ok_structure,indetermine,pending_vies,,,,True,
8868,Delta Technologies Oy,FI,FI,FI66563936,FI66563936,valid,ok_structure,indetermine,pending_vies,,,,True,
8869,Corvus Services Lda,PT,PT,PT635812126,PT635812126,valid,ok_structure,indetermine,pending_vies,,,,True,
8870,Atlantic Services GmbH,FR,FR,fr92722666743,FR92722666743,valid,ok_structure,indetermine,pending_vies,,,,True,
8871,Orion Industries Lda,LU,LU,LU 6267 0354,LU62670354,valid,ok_structure,indetermine,pending_vies,,,,True,
8872,Granit Trading Sp. z o.o.,FR,FR,  FR48793181234 ,FR48793181234,valid,ok_structure,indetermine,pending_vies,,,,True,
8873,Atlantic Consulting SpA,FR,FR,FR1096951234,FR1096951234,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
8874,Global Industries NV,FI,FI,FI93574117,FI93574117,valid,ok_structure,indetermine,pending_vies,,,,True,
8875,Lumen Distribution BV,FR,FR,FR57375638044,FR57375638044,valid,ok_structure,indetermine,pending_vies,,,,True,
8876,Cobalt Transports Oy,FR,FR,FR22968264447,FR22968264447,valid,ok_structure,indetermine,pending_vies,,,,True,
8877,Orion Services SpA,DK,DK,DK0525265J,DK0525265J,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
8878,Prima Trading SAS,FR,FR,FR56117870955,FR56117870955,valid,ok_structure,indetermine,pending_vies,,,,True,
8879,Solaris Technologies SAS,DK,DK,DK63989J45,DK63989J45,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
8880,Kappa Industries Sp. z o.o.,DK,DK,DK26282977,DK26282977,valid,ok_structure,indetermine,pending_vies,,,,True,
8881,Nord Logistics SA,GB,GB,GB1743774047,GB1743774047,review,pays_hors_perimetre_vies,indetermine,structural_reject,,,True,False,Pays présent dans le fichier mais hors Union européenne
8882,Granit Technologies Sp. z o.o.,SE,SE,SE827488501401,SE827488501401,valid,ok_structure,indetermine,pending_vies,,,,True,
8883,Cobalt Materials GmbH,FR,FR,FR83763791539,FR83763791539,valid,ok_structure,indetermine,pending_vies,,,,True,
8884,Vertex Transports SpA,XX,XX,XX3653869147,XX3653869147,review,pays_hors_referentiel_ue,indetermine,structural_reject,,,True,False,Code pays absent du référentiel UE local
8885,Prima Consulting SAS,FI,FI,FI42687613,FI42687613,valid,ok_structure,indetermine,pending_vies,,,,True,
8886,Atlantic Distribution Sp. z o.o.,SE,SE,SE 0052 05541701,SE005205541701,valid,ok_structure,indetermine,pending_vies,,,,True,
8887,Azur Trading SAS,FR,FR,  FR90622863895 ,FR90622863895,valid,ok_structure,indetermine,pending_vies,,,,True,
8888,Textil Consulting AB,SE,SE,se140501855501,SE140501855501,valid,ok_structure,indetermine,pending_vies,,,,True,
8889,Hanse Consulting SpA,PT,PT,PT215779976,PT215779976,valid,ok_structure,indetermine,pending_vies,,,,True,
8890,Fabrica Technologies SARL,PL,PL,PL7532871377,PL7532871377,valid,ok_structure,indetermine,pending_vies,,,,True,
8891,Baltic Foods SARL,NL,NL,NL643611253B21,NL643611253B21,valid,ok_structure,indetermine,pending_vies,,,,True,
8892,Delta Materials A/S,SE,SE,,,review,numero_tva_absent,indetermine,structural_reject,,,True,False,Numéro TVA absent
8893,Atlantic Foods NV,NL,NL,NL804081645B37,NL804081645B37,valid,ok_structure,indetermine,pending_vies,,,,True,
8894,Solaris Trading Lda,FR,FR,FR0388497202,FR0388497202,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
8895,Vertex Transports NV,FR,FR,FR04207100978,FR04207100978,valid,ok_structure,indetermine,pending_vies,,,,True,
8896,Verso Industries GmbH,FI,FI,FI35928415,FI35928415,valid,ok_structure,indetermine,pending_vies,,,,True,
8897,Papyrus Industries Oy,IT,IT,IT-68799090573,IT68799090573,valid,ok_structure,indetermine,pending_vies,,,,True,
8898,Solaris Distribution Oy,BE,BE,BE0690590609,BE0690590609,valid,ok_structure,indetermine,pending_vies,,,,True,
8899,Orion Logistics SpA,DK,DK,DK 2687 1476,DK26871476,valid,ok_structure,indetermine,pending_vies,,,,True,
8900,Global Technologies AB,FR,FR,FR61503740578,FR61503740578,valid,ok_structure,indetermine,pending_vies,,,,True,
8901,Prima Industries Lda,IT,IT,IT81803909753,IT81803909753,valid,ok_structure,indetermine,pending_vies,,,,True,
8902,Nord Logistics SAS,IT,IT,  IT80489219446 ,IT80489219446,valid,ok_structure,indetermine,pending_vies,,,,True,
8903,Batavia Logistics SARL,IT,IT,  IT52566208535 ,IT52566208535,valid,ok_structure,indetermine,pending_vies,,,,True,
8904,Lumen Services BV,NL,NL,NL658569417B35,NL658569417B35,valid,ok_structure,indetermine,pending_vies,,,,True,
8905,Fabrica Services NV,LU,LU,LU76558803,LU76558803,valid,ok_structure,indetermine,pending_vies,,,,True,
8906,Lusitania Logistics Oy,PL,PL,PL135642046,PL135642046,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
8907,Vertex Consulting GmbH,FR,FR,FR41992944228,FR41992944228,valid,ok_structure,indetermine,pending_vies,,,,True,
8908,Global Trading Oy,NL,NL,NL082237803B06,NL082237803B06,valid,ok_structure,indetermine,pending_vies,,,,True,
8909,Ardent Materials SpA,NL,NL,NL968443436B53,NL968443436B53,valid,ok_structure,indetermine,pending_vies,,,,True,
8910,Alpine Materials Lda,NL,NL,NL181526335B97,NL181526335B97,valid,ok_structure,indetermine,pending_vies,,,,True,
8911,Verso Foods Lda,DK,DK,DK52221846,DK52221846,valid,ok_structure,indetermine,pending_vies,,,,True,
8912,Nord Technologies Sp. z o.o.,IT,IT,IT83272633923,IT83272633923,valid,ok_structure,indetermine,pending_vies,,,,True,
8913,Metallo Logistics Oy,DK,DK,DK.29647968,DK29647968,valid,ok_structure,indetermine,pending_vies,,,,True,
8914,Alpine Foods SpA,LU,LU,LU66719652,LU66719652,valid,ok_structure,indetermine,pending_vies,,,,True,
8915,Granit Services A/S,NL,NL,NL524644597B97,NL524644597B97,valid,ok_structure,indetermine,pending_vies,,,,True,
8916,Alpine Consulting Oy,FI,FI,fi91136826,FI91136826,valid,ok_structure,indetermine,pending_vies,,,,True,
8917,Batavia Technologies BV,BE,BE,BE1368979806,BE1368979806,valid,ok_structure,indetermine,pending_vies,,,,True,
8918,Papyrus Transports Lda,FR,FR,FR54822531690,FR54822531690,valid,ok_structure,indetermine,pending_vies,,,,True,
8919,Fabrica Foods NV,BE,BE,BE1738567919,BE1738567919,valid,ok_structure,indetermine,pending_vies,,,,True,
8920,Azur Materials NV,PT,PT,PT827732392,PT827732392,valid,ok_structure,indetermine,pending_vies,,,,True,
8921,Batavia Technologies Lda,IT,IT,IT48545507O46,IT48545507O46,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
8922,Meridian Materials NV,SE,SE,  SE242806987201 ,SE242806987201,valid,ok_structure,indetermine,pending_vies,,,,True,
8923,Corvus Services SA,DK,DK,DK29691584,DK29691584,valid,ok_structure,indetermine,pending_vies,,,,True,
8924,Metallo Logistics GmbH,IT,IT,  IT69852244453 ,IT69852244453,valid,ok_structure,indetermine,pending_vies,,,,True,
8925,Verso Logistics A/S,LU,LU,lu65952131,LU65952131,valid,ok_structure,indetermine,pending_vies,,,,True,
8926,Nord Consulting NV,LU,LU,LU83211554,LU83211554,valid,ok_structure,indetermine,pending_vies,,,,True,
8927,Kappa Technologies SARL,BE,BE,BE 1857 264146,BE1857264146,valid,ok_structure,indetermine,pending_vies,,,,True,
8928,Meridian Transports NV,IT,IT,IT85351706776,IT85351706776,valid,ok_structure,indetermine,pending_vies,,,,True,
8929,Cobalt Trading GmbH,PL,PL,  PL9415113664 ,PL9415113664,valid,ok_structure,indetermine,pending_vies,,,,True,
8930,Lusitania Materials Sp. z o.o.,FI,FI,FI75859186,FI75859186,valid,ok_structure,indetermine,pending_vies,,,,True,
8931,Vela Distribution SARL,PL,PL,PL2680158289,PL2680158289,valid,ok_structure,indetermine,pending_vies,,,,True,
8932,Lusitania Distribution SpA,IT,IT,IT 8677 0065448,IT86770065448,valid,ok_structure,indetermine,pending_vies,,,,True,
8933,Meridian Services SA,DK,DK,DK30236440,DK30236440,valid,ok_structure,indetermine,pending_vies,,,,True,
8934,Azur Distribution SARL,IT,IT,IT37678352461,IT37678352461,valid,ok_structure,indetermine,pending_vies,,,,True,
8935,Granit Distribution NV,DK,DK,dk07794886,DK07794886,valid,ok_structure,indetermine,pending_vies,,,,True,
8936,Corvus Transports SARL,DK,DK,DK48551211,DK48551211,valid,ok_structure,indetermine,pending_vies,,,,True,
8937,Fabrica Services SARL,DK,DK,DK85200817,DK85200817,valid,ok_structure,indetermine,pending_vies,,,,True,
8938,Corvus Consulting Sp. z o.o.,PT,PT,PT868828680,PT868828680,valid,ok_structure,indetermine,pending_vies,,,,True,
8939,Lumen Consulting SA,LU,LU,LU 3721 3829,LU37213829,valid,ok_structure,indetermine,pending_vies,,,,True,
8940,Azur Consulting SA,LU,LU,LU.47144108,LU47144108,valid,ok_structure,indetermine,pending_vies,,,,True,
8941,Atlantic Transports AB,PT,PT,pt227795288,PT227795288,valid,ok_structure,indetermine,pending_vies,,,,True,
8942,Lusitania Consulting Lda,FI,FI,FI-42589677,FI42589677,valid,ok_structure,indetermine,pending_vies,,,,True,
8943,Global Technologies Sp. z o.o.,SE,SE,SE320461873401,SE320461873401,valid,ok_structure,indetermine,pending_vies,,,,True,
8944,Batavia Technologies NV,PT,PT,-,,review,numero_tva_absent,indetermine,structural_reject,,,True,False,Numéro TVA absent
8945,Batavia Materials BV,IT,IT,IT40343016446,IT40343016446,valid,ok_structure,indetermine,pending_vies,,,,True,
8946,Azur Technologies BV,FR,FR,FR 1165 2380322,FR11652380322,valid,ok_structure,indetermine,pending_vies,,,,True,
8947,Batavia Consulting BV,NL,NL,NL887811966O95,NL887811966O95,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
8948,Delta Materials AB,DK,DK,dk98734058,DK98734058,valid,ok_structure,indetermine,pending_vies,,,,True,
8949,Lumen Materials SAS,DK,DK,DK02791602,DK02791602,valid,ok_structure,indetermine,pending_vies,,,,True,
8950,Nord Technologies Sp. z o.o.,PL,PL,PL-5182984601,PL5182984601,valid,ok_structure,indetermine,pending_vies,,,,True,
8951,Alpine Logistics Lda,PT,PT,PT435458930,PT435458930,valid,ok_structure,indetermine,pending_vies,,,,True,
8952,Azur Services BV,PT,PT,PT210441585,PT210441585,valid,ok_structure,indetermine,pending_vies,,,,True,
8953,Vertex Logistics NV,FR,FR,84922734349,84922734349,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
8954,Batavia Logistics Lda,FI,FI,FI76059539,FI76059539,valid,ok_structure,indetermine,pending_vies,,,,True,
8955,Kappa Industries SpA,IT,IT,83173935947,83173935947,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
8956,Meridian Industries BV,DK,DK,DK 6026 5984,DK60265984,valid,ok_structure,indetermine,pending_vies,,,,True,
8957,Global Technologies AB,FR,FR,FR59407701404,FR59407701404,valid,ok_structure,indetermine,pending_vies,,,,True,
8958,Nord Logistics Sp. z o.o.,BE,BE,  BE1731957665 ,BE1731957665,valid,ok_structure,indetermine,pending_vies,,,,True,
8959,Cobalt Logistics AB,FR,FR,FR34139247937,FR34139247937,valid,ok_structure,indetermine,pending_vies,,,,True,
8960,Solaris Industries A/S,PL,PL,PL2428097314,PL2428097314,valid,ok_structure,indetermine,pending_vies,,,,True,
8961,Baltic Industries GmbH,SE,SE,SE-297366510801,SE297366510801,valid,ok_structure,indetermine,pending_vies,,,,True,
8962,Hanse Distribution SARL,IT,IT,IT-40603656139,IT40603656139,valid,ok_structure,indetermine,pending_vies,,,,True,
8963,Solaris Technologies SAS,LU,LU,  LU60293044 ,LU60293044,valid,ok_structure,indetermine,pending_vies,,,,True,
8964,Atlantic Logistics SAS,XX,XX,XX33819566005,XX33819566005,review,pays_hors_referentiel_ue,indetermine,structural_reject,,,True,False,Code pays absent du référentiel UE local
